count,ep_reward_average,loss,td_error,qmean,eps
290000,500,0.086287744,-0.0010230504,123.06377,0.05
295000,500,0.0731058,-0.0006929488,121.86625,0.05
300000,500,0.072036035,-0.000667634,120.903244,0.05
305000,500,0.057818465,-0.0006373585,119.914314,0.05
310000,500,0.04728483,-0.00049679825,118.41522,0.05
315000,498,0.36459196,-0.00092404237,116.849945,0.05
320000,498,0.66626436,-0.002134893,114.87344,0.05
325000,500,0.20244712,-0.00047885263,111.93973,0.05
330000,500,0.06929567,-0.00022221231,109.59095,0.05
335000,500,0.068252206,0.00039361083,110.406685,0.05
340000,500,0.047646936,-0.00045461368,111.54892,0.05
345000,500,0.047037132,-0.00021549928,110.65295,0.05
350000,500,0.046207342,0.00013101542,110.22944,0.05
355000,500,0.043053783,-0.00020076489,109.911125,0.05
360000,500,0.03306796,-0.000008413911,109.35676,0.05
365000,500,0.022024846,0.000108958244,108.9712,0.05
370000,500,0.019854525,-0.000092097995,108.4083,0.05
375000,500,0.015969466,0.00010438633,107.89245,0.05
380000,500,0.023716973,-0.0001739937,107.534225,0.05
385000,500,0.035499554,0.00011113322,107.18643,0.05
390000,500,0.02606843,0.00004964459,106.83147,0.05
395000,500,0.013433967,-0.00008446479,106.21294,0.05
400000,476.55,0.28747007,0.00063764275,105.68394,0.05
405000,476.55,0.7536726,-0.0015250592,106.06947,0.05
410000,500,0.53053355,-0.00053479883,105.53142,0.05
415000,500,0.074413046,0.00005381587,104.674835,0.05
420000,500,0.051926315,-0.00009519875,104.88834,0.05
425000,500,0.03452546,-0.000036777375,105.61805,0.05
430000,500,0.020161517,-0.00003975308,105.253426,0.05
435000,500,0.0069684554,-0.00006046152,104.79345,0.05
440000,500,0.0047292253,-0.000012073398,104.37654,0.05
445000,500,0.0037785547,-0.000062493564,104.094765,0.05
450000,500,0.0035120347,-0.0000088408,103.7789,0.05
455000,487,0.0070593064,-0.00012587452,103.58589,0.05
460000,462.75,0.84576505,-0.0005255183,103.69346,0.05
465000,475.75,1.2444444,-0.0017303267,102.987015,0.05
470000,500,0.05880594,0.00031606894,103.21256,0.05
475000,500,0.014364085,0.00007071805,103.49876,0.05
480000,485.75,0.74630976,-0.000021191121,103.35253,0.05
485000,485.75,0.31126046,0.00014158845,103.455536,0.05
490000,500,0.15124825,-0.000121133446,103.54895,0.05
495000,500,0.0049149245,0.000060985923,103.367805,0.05
500000,500,0.00474387,0.000009791732,103.22763,0.05
