count,ep_reward_average,loss,td_error,qmean,eps
370000,500,0.0028865067,0.0000093573335,101.32771,0.05
375000,500,0.0027812477,0.000077116725,101.17108,0.05
380000,500,0.0035339629,0.000018076182,101.08646,0.05
385000,500,0.0031177283,-0.000057210804,101.0456,0.05
390000,500,0.0029095784,0.0000026800633,100.979454,0.05
395000,500,0.003875587,0.0000017720461,100.93322,0.05
400000,500,0.004607833,-0.0000192554,100.78644,0.05
405000,421.95,2.4435678,-0.00022277403,100.038826,0.05
410000,459.2,2.6216624,0.0005806434,96.57773,0.05
415000,490,1.1011286,0.0020382768,91.46929,0.05
420000,481.25,1.7127236,0.002356017,86.11733,0.05
425000,488.55,2.9058034,-0.00053767074,84.42688,0.05
430000,496.95,1.3526951,-0.00072499254,86.614,0.05
435000,500,0.40161327,0.00034024924,91.331856,0.05
440000,489.05,0.12246012,0.0019752043,97.4494,0.05
445000,483.65,0.0822415,0.0011620158,101.69395,0.05
450000,404.85,0.114735276,0.00013933593,99.41949,0.05
455000,350.6,0.0955728,0.000074920994,90.52929,0.05
460000,412.25,0.0507289,-0.000057301462,87.354576,0.05
465000,442.7,0.020091046,0.00012364327,90.87566,0.05
470000,479,0.015286381,0.000050931678,94.91155,0.05
475000,495.2,0.010803052,-0.000005550135,100.14133,0.05
480000,500,0.0086605325,-0.00001797519,102.918,0.05
485000,500,0.007738609,-0.000047873855,103.56848,0.05
490000,500,0.007952688,0.000035201312,103.820816,0.05
495000,500,0.008164621,-0.000007427454,103.801735,0.05
500000,500,0.007018173,0.00003751719,103.26831,0.05
