count,ep_reward_average,loss,td_error,qmean,eps
315000,450.1,0.030532604,0.0009230646,87.16105,0.05
320000,488.15,0.020709101,0.00017964732,92.345024,0.05
325000,500,0.013962639,-0.0002412179,98.19788,0.05
330000,500,0.013772004,-0.00004210019,101.436714,0.05
335000,494.7,0.044722307,0.000017090499,100.48457,0.05
340000,493.5,0.08013676,0.00028079856,97.52321,0.05
345000,498.8,0.051658668,-0.000007925466,94.885124,0.05
350000,498.45,0.02733368,-0.0000074269324,95.51426,0.05
355000,498.45,0.016111374,-0.00001061064,97.14194,0.05
360000,500,0.010535074,0.000015278678,97.23089,0.05
365000,500,0.006821581,0.0000424234,98.89146,0.05
370000,500,0.0055431994,-0.00012448382,100.49619,0.05
375000,500,0.005700086,0.000034048437,100.802414,0.05
380000,500,0.0051835068,0.000023174047,100.67996,0.05
385000,500,0.0039134766,-0.00006159854,100.627426,0.05
390000,500,0.00445345,-0.00002738297,100.78769,0.05
395000,500,0.0043958873,0.00002707994,100.72714,0.05
400000,500,0.004345788,-0.00007931459,100.49118,0.05
405000,500,0.0055527883,0.00010334831,99.58936,0.05
410000,500,0.005317727,-0.00004505056,99.55716,0.05
415000,500,0.0046865577,-0.000016223848,100.09226,0.05
420000,500,0.0042141164,-0.000037642716,100.1784,0.05
425000,500,0.0038055773,0.000003960967,100.55673,0.05
430000,500,0.0033784343,0.00008690798,100.66253,0.05
435000,480.65,0.0035834021,-0.000010885954,100.645485,0.05
440000,477.7,1.1707379,-0.0015468468,98.63633,0.05
445000,497.05,1.0488846,0.00015275109,97.648125,0.05
450000,500,0.027594026,-0.000054503394,99.39821,0.05
455000,500,0.006206144,0.00005988288,100.265594,0.05
460000,500,0.0033211743,-0.000033964276,100.28479,0.05
465000,500,0.004069058,0.00006392187,99.96453,0.05
470000,500,0.0053322352,-0.000023539484,99.416954,0.05
475000,500,0.0050903754,0.000059961556,99.23152,0.05
480000,500,0.0061805444,0.0000057939887,98.322945,0.05
485000,500,0.0063232607,-0.00002905029,97.42916,0.05
490000,500,0.0048910864,-0.000012958824,97.06162,0.05
495000,500,0.004762735,-0.0000013316273,96.30097,0.05
500000,500,0.0068223933,0.000095129784,95.40838,0.05
