count,ep_reward_average,loss,td_error,qmean,eps
185000,418.17,0.124415256,0.000006313324,88.94674,0.05
190000,428.58,0.09230637,-0.00016802168,90.24991,0.05
195000,438.24,0.08521786,-0.00009780633,88.838104,0.05
200000,447.39,0.066453174,0.000040194034,88.37074,0.05
205000,457.69,0.051543698,0.00014565873,91.04231,0.05
210000,464.97,0.04648182,0.00007998073,93.402695,0.05
215000,470.45,0.039628666,-0.00021157903,95.31191,0.05
220000,475.41,0.033123776,0.00018350761,95.78028,0.05
225000,482.04,0.027152037,-0.00004550004,95.54351,0.05
230000,485.23,0.022171939,-0.00004354656,97.51021,0.05
235000,489.61,0.020198802,0.00013395672,100.04632,0.05
240000,493.19,0.016620751,-0.00015356755,101.69181,0.05
245000,496.21,0.013913736,0.00012417365,101.80178,0.05
250000,494.62,0.40458795,-0.000063940584,101.42763,0.05
255000,495.66,0.6823198,-0.0002570286,98.76884,0.05
260000,496.49,0.33307004,0.00010476288,92.81876,0.05
265000,496.73,0.028148575,0.000060728842,89.22364,0.05
270000,496.73,0.013902515,0.000101427424,91.33426,0.05
275000,496.73,0.009560207,-0.000040851548,93.81132,0.05
280000,496.73,0.008905093,0.0000071165114,94.713165,0.05
285000,496.73,0.008805093,-0.0000623129,96.5183,0.05
290000,496.73,0.008752892,-0.00003203434,98.39848,0.05
295000,496.73,0.008439767,0.00008455181,99.85181,0.05
300000,499.49,0.011614788,0.00003258407,100.6817,0.05
305000,499.54,0.009909609,0.00008884871,100.09174,0.05
310000,499.89,0.0075953966,-0.000014169335,100.17766,0.05
315000,500,0.0062994887,0.00002454281,100.711555,0.05
320000,500,0.0070398184,0.000051469804,100.85987,0.05
325000,500,0.0063923374,-0.000048616646,101.12929,0.05
330000,500,0.0059460592,-0.00003397739,100.75434,0.05
335000,500,0.0056295455,0.000050058006,100.30504,0.05
340000,500,0.0054602297,0.00008723164,100.680855,0.05
345000,500,0.0049208226,-0.00006292796,100.553055,0.05
350000,500,0.0046393555,0.00000699687,100.63626,0.05
355000,500,0.007019327,0.00010688806,101.05555,0.05
360000,500,0.0066036414,-0.00006629586,101.07293,0.05
365000,500,0.004327142,0.000032944798,101.00109,0.05
370000,500,0.003566728,0.000046055913,101.06704,0.05
375000,500,0.0037878922,-0.00004133451,101.320625,0.05
380000,500,0.0028349988,0.000004787326,101.39609,0.05
385000,500,0.002207092,-0.000021197318,101.336006,0.05
390000,500,0.0017887725,-0.000012992144,101.225716,0.05
395000,500,0.0016692966,0.00002584493,101.164825,0.05
400000,500,0.0018588277,0.000018055678,101.09869,0.05
405000,500,0.0016999852,-0.000014845968,101.02426,0.05
410000,500,0.0013399386,-0.0000070143938,100.966896,0.05
415000,500,0.0016987914,-0.0000027498006,100.88569,0.05
420000,500,0.001990882,-0.0000022610425,100.86636,0.05
425000,500,0.001739076,-0.0000094163415,100.84093,0.05
430000,500,0.0015642478,0.000028077246,100.85588,0.05
435000,500,0.0014534881,0.0000034427642,100.77762,0.05
440000,500,0.0015198111,-0.0000026259422,100.79958,0.05
445000,500,0.0014419694,0.000004583359,100.87376,0.05
450000,500,0.0035185204,0.00007559645,101.01151,0.05
455000,500,0.0039406475,-0.00003891635,101.21906,0.05
460000,500,0.003858615,0.000032582044,101.34137,0.05
465000,500,0.0031716595,-0.000037304282,101.36817,0.05
470000,494.08,1.1623331,0.000713943,101.235,0.05
475000,465.08,7.297683,0.0009809921,100.585266,0.05
480000,453.02,6.02596,0.0030506083,92.46849,0.05
485000,450.26,1.8072857,0.0014384388,86.61849,0.05
490000,443.2,0.83318543,-0.0016911415,90.72177,0.05
495000,436.42,0.50775,-0.0008958547,94.86663,0.05
500000,432.46,0.1548632,-0.00005703509,96.22461,0.05
